artist,influenced_by,link,genres
Jackson C. Frank,Elvis Presley,https://www.allmusic.com/artist/elvis-presley-mn0000180228,"Folk Revival,Traditional Folk,Folk-Blues"
Jackson C. Frank,John Lee Hooker,https://www.allmusic.com/artist/john-lee-hooker-mn0000815039,"Folk Revival,Traditional Folk,Folk-Blues"
Jackson C. Frank,Lead Belly,https://www.allmusic.com/artist/lead-belly-mn0000124390,"Folk Revival,Traditional Folk,Folk-Blues"
Jackson C. Frank,Muddy Waters,https://www.allmusic.com/artist/muddy-waters-mn0000608701,"Folk Revival,Traditional Folk,Folk-Blues"
Jackson C. Frank,Phil Ochs,https://www.allmusic.com/artist/phil-ochs-mn0000333634,"Folk Revival,Traditional Folk,Folk-Blues"
Jackson C. Frank,Ramblin' Jack Elliott,https://www.allmusic.com/artist/ramblin-jack-elliott-mn0000391398,"Folk Revival,Traditional Folk,Folk-Blues"
Jackson C. Frank,Sonny Terry,https://www.allmusic.com/artist/sonny-terry-mn0000039661,"Folk Revival,Traditional Folk,Folk-Blues"
James Cotton,Howlin' Wolf,https://www.allmusic.com/artist/howlin-wolf-mn0000276085,"Electric Chicago Blues,Harmonica Blues,Modern Electric Blues,Modern Electric Chicago Blues,Regional Blues,Delta Blues,Electric Harmonica Blues"
James Cotton,Junior Wells,https://www.allmusic.com/artist/junior-wells-mn0000962064,"Electric Chicago Blues,Harmonica Blues,Modern Electric Blues,Modern Electric Chicago Blues,Regional Blues,Delta Blues,Electric Harmonica Blues"
James Cotton,Little Walter,https://www.allmusic.com/artist/little-walter-mn0000824599,"Electric Chicago Blues,Harmonica Blues,Modern Electric Blues,Modern Electric Chicago Blues,Regional Blues,Delta Blues,Electric Harmonica Blues"
James Cotton,Muddy Waters,https://www.allmusic.com/artist/muddy-waters-mn0000608701,"Electric Chicago Blues,Harmonica Blues,Modern Electric Blues,Modern Electric Chicago Blues,Regional Blues,Delta Blues,Electric Harmonica Blues"
James Cotton,Snooky Pryor,https://www.allmusic.com/artist/snooky-pryor-mn0000752562,"Electric Chicago Blues,Harmonica Blues,Modern Electric Blues,Modern Electric Chicago Blues,Regional Blues,Delta Blues,Electric Harmonica Blues"
James Cotton,Sonny Boy Williamson II,https://www.allmusic.com/artist/sonny-boy-williamson-ii-mn0000036031,"Electric Chicago Blues,Harmonica Blues,Modern Electric Blues,Modern Electric Chicago Blues,Regional Blues,Delta Blues,Electric Harmonica Blues"
Jefferson Airplane,The Byrds,https://www.allmusic.com/artist/the-byrds-mn0000631774,"Album Rock,Folk-Rock,Psychedelic/Garage,Contemporary Pop/Rock,Hard Rock,AM Pop"
Jefferson Airplane,Bob Dylan,https://www.allmusic.com/artist/bob-dylan-mn0000066915,"Album Rock,Folk-Rock,Psychedelic/Garage,Contemporary Pop/Rock,Hard Rock,AM Pop"
Jefferson Airplane,Buffalo Springfield,https://www.allmusic.com/artist/buffalo-springfield-mn0000939567,"Album Rock,Folk-Rock,Psychedelic/Garage,Contemporary Pop/Rock,Hard Rock,AM Pop"
Jefferson Airplane,The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,"Album Rock,Folk-Rock,Psychedelic/Garage,Contemporary Pop/Rock,Hard Rock,AM Pop"
Jefferson Airplane,The Rolling Stones,https://www.allmusic.com/artist/the-rolling-stones-mn0000894465,"Album Rock,Folk-Rock,Psychedelic/Garage,Contemporary Pop/Rock,Hard Rock,AM Pop"
Jefferson Airplane,The Lovin' Spoonful,https://www.allmusic.com/artist/the-lovin-spoonful-mn0000052900,"Album Rock,Folk-Rock,Psychedelic/Garage,Contemporary Pop/Rock,Hard Rock,AM Pop"
Jefferson Airplane,Timothy Leary,https://www.allmusic.com/artist/timothy-leary-mn0000927497,"Album Rock,Folk-Rock,Psychedelic/Garage,Contemporary Pop/Rock,Hard Rock,AM Pop"
Jefferson Airplane,Skip James,https://www.allmusic.com/artist/skip-james-mn0000017137,"Album Rock,Folk-Rock,Psychedelic/Garage,Contemporary Pop/Rock,Hard Rock,AM Pop"
Jefferson Airplane,Joan Baez,https://www.allmusic.com/artist/joan-baez-mn0000069153,"Album Rock,Folk-Rock,Psychedelic/Garage,Contemporary Pop/Rock,Hard Rock,AM Pop"
Jefferson Airplane,"Peter, Paul and Mary",https://www.allmusic.com/artist/peter-paul-and-mary-mn0000274321,"Album Rock,Folk-Rock,Psychedelic/Garage,Contemporary Pop/Rock,Hard Rock,AM Pop"
Jerry Lee Lewis,Hank Williams,https://www.allmusic.com/artist/hank-williams-mn0000549797,"Honky Tonk,Rock & Roll,Rockabilly,Traditional Country"
Jerry Lee Lewis,Ray Price,https://www.allmusic.com/artist/ray-price-mn0000409954,"Honky Tonk,Rock & Roll,Rockabilly,Traditional Country"
Jerry Lee Lewis,Al Jolson,https://www.allmusic.com/artist/al-jolson-mn0000609215,"Honky Tonk,Rock & Roll,Rockabilly,Traditional Country"
Jerry Lee Lewis,Moon Mullican,https://www.allmusic.com/artist/moon-mullican-mn0000594267,"Honky Tonk,Rock & Roll,Rockabilly,Traditional Country"
Jerry Lee Lewis,Albert Ammons,https://www.allmusic.com/artist/albert-ammons-mn0000609925,"Honky Tonk,Rock & Roll,Rockabilly,Traditional Country"
Jerry Lee Lewis,Arizona Dranes,https://www.allmusic.com/artist/arizona-dranes-mn0000599138,"Honky Tonk,Rock & Roll,Rockabilly,Traditional Country"
Jerry Lee Lewis,Big Joe Turner,https://www.allmusic.com/artist/big-joe-turner-mn0000060726,"Honky Tonk,Rock & Roll,Rockabilly,Traditional Country"
Jerry Lee Lewis,Bill Haley & His Comets,https://www.allmusic.com/artist/bill-haley-his-comets-mn0000063536,"Honky Tonk,Rock & Roll,Rockabilly,Traditional Country"
Jerry Lee Lewis,Cecil Gant,https://www.allmusic.com/artist/cecil-gant-mn0000738919,"Honky Tonk,Rock & Roll,Rockabilly,Traditional Country"
Jerry Lee Lewis,Elmore James,https://www.allmusic.com/artist/elmore-james-mn0000176936,"Honky Tonk,Rock & Roll,Rockabilly,Traditional Country"
Jesca Hoop,Joni Mitchell,https://www.allmusic.com/artist/joni-mitchell-mn0000270491,"Alternative Singer/Songwriter,Alternative/Indie Rock,Indie Folk,Indie Rock"
Jesca Hoop,Fairport Convention,https://www.allmusic.com/artist/fairport-convention-mn0000162233,"Alternative Singer/Songwriter,Alternative/Indie Rock,Indie Folk,Indie Rock"
Jesca Hoop,Paul Simon,https://www.allmusic.com/artist/paul-simon-mn0000031685,"Alternative Singer/Songwriter,Alternative/Indie Rock,Indie Folk,Indie Rock"
Jesca Hoop,The Incredible String Band,https://www.allmusic.com/artist/the-incredible-string-band-mn0000099561,"Alternative Singer/Songwriter,Alternative/Indie Rock,Indie Folk,Indie Rock"
Jesca Hoop,Vashti Bunyan,https://www.allmusic.com/artist/vashti-bunyan-mn0000099104,"Alternative Singer/Songwriter,Alternative/Indie Rock,Indie Folk,Indie Rock"
Jesca Hoop,The Byrds,https://www.allmusic.com/artist/the-byrds-mn0000631774,"Alternative Singer/Songwriter,Alternative/Indie Rock,Indie Folk,Indie Rock"
Jimmy Cliff,The Impressions,https://www.allmusic.com/artist/the-impressions-mn0000082013,"Reggae-Pop,Roots Reggae,Rocksteady,Contemporary Reggae,Soul"
Jimmy Cliff,Jackie Wilson,https://www.allmusic.com/artist/jackie-wilson-mn0000108826,"Reggae-Pop,Roots Reggae,Rocksteady,Contemporary Reggae,Soul"
Jimmy Cliff,James Brown,https://www.allmusic.com/artist/james-brown-mn0000128099,"Reggae-Pop,Roots Reggae,Rocksteady,Contemporary Reggae,Soul"
Jimmy Cliff,Joe Higgs,https://www.allmusic.com/artist/joe-higgs-mn0000141152,"Reggae-Pop,Roots Reggae,Rocksteady,Contemporary Reggae,Soul"
Jimmy Cliff,John Holt,https://www.allmusic.com/artist/john-holt-mn0000190021,"Reggae-Pop,Roots Reggae,Rocksteady,Contemporary Reggae,Soul"
Jimmy Cliff,Laurel Aitken,https://www.allmusic.com/artist/laurel-aitken-mn0000138792,"Reggae-Pop,Roots Reggae,Rocksteady,Contemporary Reggae,Soul"
Jimmy Cliff,Smokey Robinson,https://www.allmusic.com/artist/smokey-robinson-mn0000821571,"Reggae-Pop,Roots Reggae,Rocksteady,Contemporary Reggae,Soul"
Jimmy Cliff,The Flamingos,https://www.allmusic.com/artist/the-flamingos-mn0000055304,"Reggae-Pop,Roots Reggae,Rocksteady,Contemporary Reggae,Soul"
Jimmy Cliff,The Isley Brothers,https://www.allmusic.com/artist/the-isley-brothers-mn0000766893,"Reggae-Pop,Roots Reggae,Rocksteady,Contemporary Reggae,Soul"
Jimmy Cliff,The Paragons,https://www.allmusic.com/artist/the-paragons-mn0000893111,"Reggae-Pop,Roots Reggae,Rocksteady,Contemporary Reggae,Soul"
Jimmy Reed,Eddie Taylor,https://www.allmusic.com/artist/eddie-taylor-mn0000176673,"Blues Revival,Electric Chicago Blues,Electric Harmonica Blues,Regional Blues,Early R&B,North American Traditions,Cajun"
Jimmy Reed,Muddy Waters,https://www.allmusic.com/artist/muddy-waters-mn0000608701,"Blues Revival,Electric Chicago Blues,Electric Harmonica Blues,Regional Blues,Early R&B,North American Traditions,Cajun"
Jimmy Reed,Sonny Boy Williamson II,https://www.allmusic.com/artist/sonny-boy-williamson-ii-mn0000036031,"Blues Revival,Electric Chicago Blues,Electric Harmonica Blues,Regional Blues,Early R&B,North American Traditions,Cajun"
Jimmy Reed,Albert King,https://www.allmusic.com/artist/albert-king-mn0000617844,"Blues Revival,Electric Chicago Blues,Electric Harmonica Blues,Regional Blues,Early R&B,North American Traditions,Cajun"
Jimmy Reed,Brownie McGhee,https://www.allmusic.com/artist/brownie-mcghee-mn0000630882,"Blues Revival,Electric Chicago Blues,Electric Harmonica Blues,Regional Blues,Early R&B,North American Traditions,Cajun"
Jimmy Reed,Charley Patton,https://www.allmusic.com/artist/charley-patton-mn0000166058,"Blues Revival,Electric Chicago Blues,Electric Harmonica Blues,Regional Blues,Early R&B,North American Traditions,Cajun"
Jimmy Reed,Garfield Akers,https://www.allmusic.com/artist/garfield-akers-mn0000196010,"Blues Revival,Electric Chicago Blues,Electric Harmonica Blues,Regional Blues,Early R&B,North American Traditions,Cajun"
Jimmy Reed,John Lee Hooker,https://www.allmusic.com/artist/john-lee-hooker-mn0000815039,"Blues Revival,Electric Chicago Blues,Electric Harmonica Blues,Regional Blues,Early R&B,North American Traditions,Cajun"
Jimmy Reed,Junior Parker,https://www.allmusic.com/artist/junior-parker-mn0000486305,"Blues Revival,Electric Chicago Blues,Electric Harmonica Blues,Regional Blues,Early R&B,North American Traditions,Cajun"
Jimmy Reed,Lightnin' Hopkins,https://www.allmusic.com/artist/lightnin-hopkins-mn0000825208,"Blues Revival,Electric Chicago Blues,Electric Harmonica Blues,Regional Blues,Early R&B,North American Traditions,Cajun"
Jimmy Rogers,Big Bill Broonzy,https://www.allmusic.com/artist/big-bill-broonzy-mn0000757873,"Chicago Blues,Electric Chicago Blues,Regional Blues"
Jimmy Rogers,Muddy Waters,https://www.allmusic.com/artist/muddy-waters-mn0000608701,"Chicago Blues,Electric Chicago Blues,Regional Blues"
Jimmy Rogers,"Robert Lockwood, Jr.",https://www.allmusic.com/artist/robert-lockwood-jr-mn0000833738,"Chicago Blues,Electric Chicago Blues,Regional Blues"
Jimmy Rogers,Robert Nighthawk,https://www.allmusic.com/artist/robert-nighthawk-mn0000282304,"Chicago Blues,Electric Chicago Blues,Regional Blues"
John Cage,Arnold Schoenberg,https://www.allmusic.com/artist/arnold-schoenberg-mn0000691043,"Avant-Garde Music,Experimental Electronic,Minimalism,Modern Composition,Process-Generated,Radio Works,Chamber Music,Conceptual Art,Keyboard,Vocal Music"
John Cage,Henry Cowell,https://www.allmusic.com/artist/henry-cowell-mn0001188987,"Avant-Garde Music,Experimental Electronic,Minimalism,Modern Composition,Process-Generated,Radio Works,Chamber Music,Conceptual Art,Keyboard,Vocal Music"
John Cage,Edgard Varèse,https://www.allmusic.com/artist/edgard-var%C3%A8se-mn0000734199,"Avant-Garde Music,Experimental Electronic,Minimalism,Modern Composition,Process-Generated,Radio Works,Chamber Music,Conceptual Art,Keyboard,Vocal Music"
John Coltrane,Sonny Rollins,https://www.allmusic.com/artist/sonny-rollins-mn0000039656,"Avant-Garde Jazz,Free Jazz,Hard Bop,Modal Music,Post-Bop,Jazz Instrument,Saxophone Jazz,Film Score"
John Coltrane,Charlie Parker,https://www.allmusic.com/artist/charlie-parker-mn0000211758,"Avant-Garde Jazz,Free Jazz,Hard Bop,Modal Music,Post-Bop,Jazz Instrument,Saxophone Jazz,Film Score"
John Coltrane,Dexter Gordon,https://www.allmusic.com/artist/dexter-gordon-mn0000208404,"Avant-Garde Jazz,Free Jazz,Hard Bop,Modal Music,Post-Bop,Jazz Instrument,Saxophone Jazz,Film Score"
John Coltrane,Dizzy Gillespie,https://www.allmusic.com/artist/dizzy-gillespie-mn0000162677,"Avant-Garde Jazz,Free Jazz,Hard Bop,Modal Music,Post-Bop,Jazz Instrument,Saxophone Jazz,Film Score"
John Coltrane,Don Byas,https://www.allmusic.com/artist/don-byas-mn0000172350,"Avant-Garde Jazz,Free Jazz,Hard Bop,Modal Music,Post-Bop,Jazz Instrument,Saxophone Jazz,Film Score"
John Coltrane,Lester Young,https://www.allmusic.com/artist/lester-young-mn0000259529,"Avant-Garde Jazz,Free Jazz,Hard Bop,Modal Music,Post-Bop,Jazz Instrument,Saxophone Jazz,Film Score"
John Coltrane,Miles Davis,https://www.allmusic.com/artist/miles-davis-mn0000423829,"Avant-Garde Jazz,Free Jazz,Hard Bop,Modal Music,Post-Bop,Jazz Instrument,Saxophone Jazz,Film Score"
John Coltrane,Sonny Stitt,https://www.allmusic.com/artist/sonny-stitt-mn0000044290,"Avant-Garde Jazz,Free Jazz,Hard Bop,Modal Music,Post-Bop,Jazz Instrument,Saxophone Jazz,Film Score"
John Coltrane,Stan Getz,https://www.allmusic.com/artist/stan-getz-mn0000742899,"Avant-Garde Jazz,Free Jazz,Hard Bop,Modal Music,Post-Bop,Jazz Instrument,Saxophone Jazz,Film Score"
John Coltrane,Thelonious Monk,https://www.allmusic.com/artist/thelonious-monk-mn0000490416,"Avant-Garde Jazz,Free Jazz,Hard Bop,Modal Music,Post-Bop,Jazz Instrument,Saxophone Jazz,Film Score"
John Entwistle,Bill Black,https://www.allmusic.com/artist/bill-black-mn0000072225,"Arena Rock,Hard Rock"
John Entwistle,Monk Montgomery,https://www.allmusic.com/artist/monk-montgomery-mn0000495712,"Arena Rock,Hard Rock"
John Entwistle,Percy Heath,https://www.allmusic.com/artist/percy-heath-mn0000256575,"Arena Rock,Hard Rock"
John Entwistle,Ray Brown,https://www.allmusic.com/artist/ray-brown-mn0000343940,"Arena Rock,Hard Rock"
John Lee Hooker,Blind Lemon Jefferson,https://www.allmusic.com/artist/blind-lemon-jefferson-mn0000050205,"Acoustic Blues,Blues Revival,Country Blues,Delta Blues,Detroit Blues,Electric Blues,Electric Delta Blues,Regional Blues,Contemporary Blues"
John Lee Hooker,Charley Patton,https://www.allmusic.com/artist/charley-patton-mn0000166058,"Acoustic Blues,Blues Revival,Country Blues,Delta Blues,Detroit Blues,Electric Blues,Electric Delta Blues,Regional Blues,Contemporary Blues"
John Lee Hooker,Leroy Carr,https://www.allmusic.com/artist/leroy-carr-mn0000251494,"Acoustic Blues,Blues Revival,Country Blues,Delta Blues,Detroit Blues,Electric Blues,Electric Delta Blues,Regional Blues,Contemporary Blues"
John Lee Hooker,Robert Johnson,https://www.allmusic.com/artist/robert-johnson-mn0000832288,"Acoustic Blues,Blues Revival,Country Blues,Delta Blues,Detroit Blues,Electric Blues,Electric Delta Blues,Regional Blues,Contemporary Blues"
John Lee Hooker,Son House,https://www.allmusic.com/artist/son-house-mn0000753094,"Acoustic Blues,Blues Revival,Country Blues,Delta Blues,Detroit Blues,Electric Blues,Electric Delta Blues,Regional Blues,Contemporary Blues"
John Lee Hooker,Skip James,https://www.allmusic.com/artist/skip-james-mn0000017137,"Acoustic Blues,Blues Revival,Country Blues,Delta Blues,Detroit Blues,Electric Blues,Electric Delta Blues,Regional Blues,Contemporary Blues"
John Lee Hooker,Mississippi Fred McDowell,https://www.allmusic.com/artist/mississippi-fred-mcdowell-mn0000898331,"Acoustic Blues,Blues Revival,Country Blues,Delta Blues,Detroit Blues,Electric Blues,Electric Delta Blues,Regional Blues,Contemporary Blues"
John Lee Hooker,Mississippi John Hurt,https://www.allmusic.com/artist/mississippi-john-hurt-mn0000424019,"Acoustic Blues,Blues Revival,Country Blues,Delta Blues,Detroit Blues,Electric Blues,Electric Delta Blues,Regional Blues,Contemporary Blues"
John Lee Hooker,"Robert Lockwood, Jr.",https://www.allmusic.com/artist/robert-lockwood-jr-mn0000833738,"Acoustic Blues,Blues Revival,Country Blues,Delta Blues,Detroit Blues,Electric Blues,Electric Delta Blues,Regional Blues,Contemporary Blues"
John Lee Hooker,Blind Blake,https://www.allmusic.com/artist/blind-blake-mn0000760148,"Acoustic Blues,Blues Revival,Country Blues,Delta Blues,Detroit Blues,Electric Blues,Electric Delta Blues,Regional Blues,Contemporary Blues"
John Paul Jones,Bill Black,https://www.allmusic.com/artist/bill-black-mn0000072225,"Rock & Roll,Album Rock,Alternative Pop/Rock,Alternative/Indie Rock,British Metal,Hard Rock,Heavy Metal"
John Paul Jones,"Donald ""Duck"" Dunn",https://www.allmusic.com/artist/donald-duck-dunn-mn0000180850,"Rock & Roll,Album Rock,Alternative Pop/Rock,Alternative/Indie Rock,British Metal,Hard Rock,Heavy Metal"
John Paul Jones,James Jamerson,https://www.allmusic.com/artist/james-jamerson-mn0000123578,"Rock & Roll,Album Rock,Alternative Pop/Rock,Alternative/Indie Rock,British Metal,Hard Rock,Heavy Metal"
John Paul Jones,Jet Harris,https://www.allmusic.com/artist/jet-harris-mn0000340734,"Rock & Roll,Album Rock,Alternative Pop/Rock,Alternative/Indie Rock,British Metal,Hard Rock,Heavy Metal"
John Paul Jones,Charles Mingus,https://www.allmusic.com/artist/charles-mingus-mn0000009680,"Rock & Roll,Album Rock,Alternative Pop/Rock,Alternative/Indie Rock,British Metal,Hard Rock,Heavy Metal"
John Paul Jones,Willie Dixon,https://www.allmusic.com/artist/willie-dixon-mn0000959770,"Rock & Roll,Album Rock,Alternative Pop/Rock,Alternative/Indie Rock,British Metal,Hard Rock,Heavy Metal"
"Johnny ""Guitar"" Watson","Clarence ""Gatemouth"" Brown",https://www.allmusic.com/artist/clarence-gatemouth-brown-mn0000129547,"Electric Blues,Electric Texas Blues,Modern Electric Texas Blues,Pop-Soul,Regional Blues,Soul,Funk,Modern Electric Blues,Early R&B"
"Johnny ""Guitar"" Watson",T-Bone Walker,https://www.allmusic.com/artist/t-bone-walker-mn0000003829,"Electric Blues,Electric Texas Blues,Modern Electric Texas Blues,Pop-Soul,Regional Blues,Soul,Funk,Modern Electric Blues,Early R&B"
"Johnny ""Guitar"" Watson",Big Bill Broonzy,https://www.allmusic.com/artist/big-bill-broonzy-mn0000757873,"Electric Blues,Electric Texas Blues,Modern Electric Texas Blues,Pop-Soul,Regional Blues,Soul,Funk,Modern Electric Blues,Early R&B"
"Johnny ""Guitar"" Watson",Big Joe Turner,https://www.allmusic.com/artist/big-joe-turner-mn0000060726,"Electric Blues,Electric Texas Blues,Modern Electric Texas Blues,Pop-Soul,Regional Blues,Soul,Funk,Modern Electric Blues,Early R&B"
"Johnny ""Guitar"" Watson",Big Joe Williams,https://www.allmusic.com/artist/big-joe-williams-mn0000060679,"Electric Blues,Electric Texas Blues,Modern Electric Texas Blues,Pop-Soul,Regional Blues,Soul,Funk,Modern Electric Blues,Early R&B"
"Johnny ""Guitar"" Watson",Blind Lemon Jefferson,https://www.allmusic.com/artist/blind-lemon-jefferson-mn0000050205,"Electric Blues,Electric Texas Blues,Modern Electric Texas Blues,Pop-Soul,Regional Blues,Soul,Funk,Modern Electric Blues,Early R&B"
"Johnny ""Guitar"" Watson",Elmore James,https://www.allmusic.com/artist/elmore-james-mn0000176936,"Electric Blues,Electric Texas Blues,Modern Electric Texas Blues,Pop-Soul,Regional Blues,Soul,Funk,Modern Electric Blues,Early R&B"
"Johnny ""Guitar"" Watson",Guitar Slim,https://www.allmusic.com/artist/guitar-slim-mn0000654490,"Electric Blues,Electric Texas Blues,Modern Electric Texas Blues,Pop-Soul,Regional Blues,Soul,Funk,Modern Electric Blues,Early R&B"
"Johnny ""Guitar"" Watson",John Lee Hooker,https://www.allmusic.com/artist/john-lee-hooker-mn0000815039,"Electric Blues,Electric Texas Blues,Modern Electric Texas Blues,Pop-Soul,Regional Blues,Soul,Funk,Modern Electric Blues,Early R&B"
"Johnny ""Guitar"" Watson",Lightnin' Hopkins,https://www.allmusic.com/artist/lightnin-hopkins-mn0000825208,"Electric Blues,Electric Texas Blues,Modern Electric Texas Blues,Pop-Soul,Regional Blues,Soul,Funk,Modern Electric Blues,Early R&B"
Johnny Kidd & the Pirates,Buddy Holly,https://www.allmusic.com/artist/buddy-holly-mn0000538677,"Rock & Roll,British Invasion,Contemporary Pop/Rock"
